country,num_people,Electricity_consumption,clean_energy,num_cars,factory_size,local_products?,buy _environmentally_companies?,HANDLE WASTE?,Heating energy,gasoline,natural gas ,water consumtion,waste quantity,Carbon_precentage
Germany,528,1739,68,7,1,Sometimes,Sometimes,Tin cans,Wood,1792,4018,2332,4507,153.144508026881
Germany,395,6249,76,4,1,Always,Always,Plastic,Heating oil,2035,1500,2417,1363,129.452947963667
United States,694,4639,53,7,0,Sometimes,Sometimes,Tin cans,Wood,1970,899,758,1988,177.325152011955
Egypt,65,1875,60,7,2,Always,Sometimes,Plastic,Heating oil,2604,5943,1335,2608,77.2003733147159
Saudi Arabia,434,2091,16,5,1,Sometimes,Always,Tin cans,Wood,1167,6666,1862,2134,144.557128017677
United States,197,6424,61,7,1,Always,Sometimes,Plastic,Wood,2628,3104,1149,4400,102.516655943832
Germany,576,3981,73,4,0,Always,Always,Tin cans,Wood,1389,1698,1154,4654,153.002776006304
Egypt,658,4745,92,7,0,Sometimes,Always,Tin cans,Wood,1283,4442,793,4812,189.309325337814
Saudi Arabia,362,5103,69,7,3,i`am not considering this option,Sometimes,Plastic,Heating oil,1789,2267,604,3991,123.420475973784
United States,200,6228,28,7,2,Sometimes,i`am not considering this option,Plastic,Wood,1009,4098,283,4408,89.8721519487164
Germany,372,6012,39,4,1,i`am not considering this option,Sometimes,Tin cans,Heating oil,2772,2617,414,972,137.509615966783
Germany,167,4564,40,7,1,Sometimes,Always,Tin cans,Wood,1475,5518,2652,221,95.5595879629871
United States,643,5366,34,7,2,Always,Always,Plastic,Wood,1879,3025,1551,2875,182.397044000425
Germany,755,1130,98,4,0,Sometimes,i`am not considering this option,Tin cans,Wood,2839,3040,2563,4536,201.790672053198
Germany,769,6605,70,7,3,Always,Sometimes,Tin cans,Heating oil,2981,6233,2721,1025,236.918323996279
Germany,20,5932,3,6,3,Always,Sometimes,Tin cans,Wood,2234,1391,2056,372,47.2048639364172
Germany,197,5851,27,8,0,Always,Sometimes,Tin cans,Wood,813,2967,910,353,75.9567399526082
Germany,57,4681,0,5,0,Always,Sometimes,Tin cans,Wood,1215,6277,437,4339,68.4340279539253
Germany,238,3451,90,6,1,Always,Sometimes,Tin cans,Wood,1165,1034,2296,3813,74.0767239784309
Germany,238,2411,17,4,2,Always,Sometimes,Tin cans,Wood,1876,4883,2552,2228,97.4136879951719
Germany,717,5635,75,8,3,Always,Sometimes,Tin cans,Wood,837,1634,2815,1037,174.455260001631
Germany,392,3533,75,7,1,Always,Sometimes,Tin cans,Wood,1569,1603,676,446,110.059343993466
Germany,293,6942,70,8,0,Always,Sometimes,Tin cans,Wood,2917,6667,2203,2883,145.173531946699
Germany,507,6916,31,9,0,Always,Sometimes,Tin cans,Electricity,2305,2902,2116,4281,159.575603970445
Germany,60,3787,1,3,0,Always,Sometimes,Tin cans,Electricity,1614,1590,133,4252,44.2617519639593
Germany,566,3440,52,5,0,Always,Sometimes,Tin cans,Electricity,1248,4696,1257,316,157.731008012856
Germany,431,2428,96,6,0,Always,Sometimes,Tin cans,Electricity,2165,949,2882,1446,119.239808007849
Germany,743,1955,66,7,0,Always,Sometimes,Tin cans,Electricity,2239,2149,1811,3135,187.32788404531
Germany,637,4960,43,10,2,Always,Sometimes,Tin cans,Electricity,2898,4599,2667,2863,195.511348003724
Germany,322,3666,10,12,3,Always,Sometimes,Tin cans,Electricity,2660,3063,1649,1078,115.14105599012
Germany,16,2727,45,9,0,Always,Always,Tin cans,Electricity,2041,3461,507,4475,52.9985079683549
Germany,748,2293,68,6,3,Always,Always,Tin cans,Electricity,960,2373,1633,208,178.975552041944
Germany,108,3915,10,4,2,Always,Always,Tin cans,Electricity,2538,5315,2656,2002,89.2196639665709
Germany,540,3818,48,8,1,Always,Always,Tin cans,Electricity,2106,2873,763,2635,157.724772006555
Germany,78,4443,24,4,0,Always,Always,Tin cans,Electricity,980,4609,1978,2461,64.1883319568088
Germany,599,4559,63,6,2,Always,Always,Tin cans,Electricity,2552,3042,2594,1474,178.075536002947
Germany,362,3987,29,3,1,Always,Always,Tin cans,Electricity,1155,3324,767,719,113.184747988818
Germany,484,3070,31,7,1,Always,Always,Tin cans,Electricity,1578,2880,1988,2946,138.581872010625
Germany,590,6958,99,3,0,Always,Always,Tin cans,Electricity,2725,2837,468,4262,186.039191972905
Germany,233,6804,12,5,2,Always,Always,Tin cans,Electricity,2297,2427,830,4030,104.505719946617
Germany,368,3386,70,6,3,Always,Always,Tin cans,Electricity,1191,1455,2443,791,104.28489199315
Germany,80,5154,77,6,1,Always,Always,Tin cans,Electricity,2912,855,237,4194,68.7725279453739
Germany,734,2624,56,2,3,Always,Always,Tin cans,Electricity,1826,3160,608,4373,192.483652037726
Germany,426,2798,64,5,1,Always,Always,Tin cans,Electricity,2567,2289,1289,286,133.160816005601
Germany,781,5609,39,7,2,Always,Always,Tin cans,Electricity,902,1275,1406,1215,188.319164010654
United States,355,3389,36,8,3,Always,Always,Tin cans,Electricity,1293,6674,2326,2474,131.827543994383
United States,540,3864,9,4,1,Always,Always,Tin cans,Electricity,2837,5960,799,599,181.037356008795
United States,702,3845,29,3,3,Always,Always,Tin cans,Electricity,900,6974,384,4524,200.114496023164
United States,94,2601,44,4,0,Always,Always,Tin cans,Electricity,805,6915,1551,1483,72.8250439772229
United States,613,5688,42,5,0,Always,Always,Tin cans,Electricity,2560,5795,1253,2054,199.039031993315
United States,88,6532,80,6,1,Always,Always,Tin cans,Electricity,1304,4690,1276,2055,77.6824439307321
United States,112,2499,52,7,3,Always,Always,Tin cans,Electricity,1228,6539,1881,1840,79.0994639796175
United States,568,1026,50,6,1,Always,Always,Tin cans,Electricity,2999,6533,209,3981,185.826196039866
United States,403,5518,65,3,0,Always,Always,Tin cans,Electricity,2540,2630,773,3567,139.872411973255
United States,453,6183,49,5,2,Always,Always,Tin cans,Electricity,1069,2001,2680,4493,132.737019971973
United States,460,5383,80,6,1,Always,Always,Tin cans,Electricity,1817,4317,847,3974,153.001567979228
United States,177,6770,12,8,0,Always,Always,Tin cans,Electricity,1632,4982,2477,831,99.224787941639
United States,592,4661,67,4,0,Always,Always,Tin cans,Electricity,1398,3703,1055,3751,168.794220000785
United States,193,6566,82,9,1,Always,Always,Tin cans,Electricity,2964,5650,305,2345,122.28241994039
United States,213,3326,47,12,2,Always,Always,Tin cans,Electricity,2735,5469,2092,1412,112.089047980678
United States,282,2747,79,9,3,Always,Always,Tin cans,Electricity,2565,3316,988,2464,111.310471991337
United States,119,5213,41,10,2,Always,Always,Tin cans,Electricity,1237,4374,1438,4239,77.3545719512024
United States,672,2765,75,11,3,Always,Always,Tin cans,Electricity,1527,6289,1135,1151,193.863340029029
United States,250,5195,90,6,2,Always,Always,Tin cans,Electricity,1653,5520,1232,681,114.126307960371
United States,219,4702,67,5,0,Always,Always,Tin cans,Electricity,2010,2527,1315,399,92.8740599644375
United States,565,2570,69,7,1,Always,Always,Tin cans,Electricity,2753,2043,1664,1632,161.901216021189
United States,201,5945,69,6,2,Always,Always,Tin cans,Electricity,1435,4025,473,1115,95.1322119489032
United States,329,6584,48,6,3,Always,Always,Tin cans,Electricity,2823,2062,1841,903,126.629003955721
United States,798,2294,16,7,3,Always,Always,Tin cans,Electricity,2928,3273,610,1808,214.561640050549
United States,747,5338,22,4,0,Always,Always,Tin cans,Electricity,1560,6097,1269,4520,216.121736011508
United States,619,5466,59,5,2,Always,Always,Paper,Electricity,851,6730,2425,4884,190.358199995164
United States,564,1046,7,6,3,Always,Always,Paper,Peat,1078,5904,2618,4408,162.204992042436
United States,640,1784,46,4,2,Always,Always,Paper,Peat,2541,1591,154,3387,171.407076038723
United States,491,3988,36,8,3,Always,Always,Paper,Peat,1877,5223,949,4380,161.682256000894
United States,696,6347,56,9,3,Always,Always,Paper,Peat,2204,2952,829,3250,200.629375993184
United States,357,3930,52,4,2,Always,Always,Paper,Peat,2796,2381,2185,3711,129.514739987364
United States,50,3342,12,3,3,Always,Always,Paper,Peat,1793,1978,1372,3528,51.462767967184
United States,686,5648,22,7,3,Always,Always,Paper,Peat,2420,6818,1394,3584,219.905336002354
United States,262,3932,34,8,2,Always,Always,Paper,Peat,2601,4860,626,1497,120.062843979589
United States,288,4056,8,4,2,Always,Always,Paper,Peat,2023,6274,114,589,125.797115982522
United States,646,1698,77,6,1,Always,Always,Paper,Peat,1400,5502,783,3730,183.041552038027
United States,636,6707,10,9,1,Always,Always,Paper,Peat,2277,6586,463,772,208.17787198674
United States,75,5592,66,12,2,Always,Always,Paper,Peat,1174,5067,2785,4691,76.3927399410377
United States,406,3651,9,6,0,Always,Always,Paper,Peat,1435,1745,1890,2304,117.904159998291
United States,376,2148,47,6,1,Always,Always,Paper,Peat,2123,3060,2971,4208,124.761024009241
United States,472,1394,66,7,2,Sometimes,Always,Paper,Peat,2733,1667,687,1028,141.769528025484
United States,81,5455,87,5,1,Sometimes,Always,Paper,Peat,1840,6396,1528,1419,93.5627319414515
United States,230,1976,8,6,2,Sometimes,Always,Paper,Peat,2593,4150,2641,3586,107.694503999947
United States,209,4029,3,8,0,Sometimes,Always,Paper,Peat,1328,973,603,2357,76.5357319756524
United States,689,2550,24,5,1,Sometimes,Always,Paper,Peat,1948,1357,2352,901,177.551788036614
United States,11,5573,27,3,2,Sometimes,Always,Paper,Peat,2094,2410,346,1896,58.3970239377349
United States,19,4482,16,6,3,Sometimes,Always,Paper,Peat,1117,3858,1217,810,53.4734479514214
United States,236,6091,78,8,1,Sometimes,Always,Paper,Peat,2761,6232,504,2581,135.633075950081
United States,95,1931,34,9,2,Sometimes,Always,Paper,Peat,2310,3693,250,3093,74.5892999856234
United States,547,2581,79,10,1,Sometimes,Always,Paper,Peat,1025,5081,1989,4172,163.091816018719
United States,444,1743,78,3,2,Sometimes,Always,Paper,Peat,2846,6278,235,2493,165.230140017978
United States,403,4425,52,5,2,Sometimes,Always,Paper,Peat,2561,6130,604,1551,159.982275986376
United States,643,6811,34,5,1,Sometimes,Always,Paper,Peat,2715,4501,546,287,206.549923984457
United States,554,2905,92,6,1,Sometimes,Always,Paper,Peat,2499,1506,1633,3600,161.651352014787
United States,745,3487,100,8,3,Sometimes,Always,Plastic,Peat,2206,5678,2667,955,219.944748026245
United States,150,5898,63,7,2,Sometimes,Always,Plastic,Peat,1300,2952,2784,2704,82.6838959450009
United States,698,5023,99,7,1,Sometimes,Always,Plastic,Coal,1852,6660,1218,3413,217.421492004794
United States,190,3939,62,1,3,Sometimes,Always,Plastic,Coal,1200,2376,1261,4993,81.0598839704175
United States,226,1253,96,5,0,Sometimes,Always,Plastic,Coal,1800,3814,940,1631,94.1612600010851
United States,467,3340,20,7,1,Sometimes,Always,Plastic,Coal,952,6529,2529,850,152.338376006847
United States,207,2337,61,4,1,Sometimes,Always,Plastic,Coal,1992,4425,424,2524,98.338855989832
United States,417,1128,90,7,1,Sometimes,Always,Plastic,Coal,2226,4070,1779,709,137.717476021353
United States,281,2302,29,7,1,Sometimes,Always,Plastic,Coal,1060,905,1773,413,81.5094119997327
United States,340,5918,90,8,1,Sometimes,Always,Plastic,Coal,1216,6596,2010,735,139.812539961123
United States,619,5118,17,9,0,Sometimes,Always,Plastic,Coal,2443,5739,1980,3490,201.114520002116
United States,637,2946,89,4,3,Sometimes,Always,Plastic,Coal,2381,3597,591,4561,187.664004022522
United States,109,3163,61,5,3,Sometimes,i`am not considering this option,Plastic,Coal,1403,6150,771,3786,79.0852239713407
United States,545,3648,85,7,2,Sometimes,i`am not considering this option,Plastic,Coal,1318,5326,741,605,161.334004006262
United States,219,2308,46,5,1,Sometimes,i`am not considering this option,Plastic,Coal,1988,5390,416,4554,100.57110399242
United States,565,6301,25,3,0,Sometimes,i`am not considering this option,Plastic,Coal,1363,2918,2391,698,159.189303983154
United States,136,6635,71,8,0,Sometimes,i`am not considering this option,Plastic,Coal,851,2325,2263,2764,67.7924719349332
Egypt,354,4064,35,9,1,Sometimes,i`am not considering this option,Plastic,Coal,1075,5837,1060,4194,124.987173320263
Egypt,59,4533,3,3,2,Sometimes,i`am not considering this option,Plastic,Coal,1425,3683,2993,4398,58.9767252888876
Egypt,521,4203,95,4,0,Sometimes,i`am not considering this option,Plastic,Coal,1314,6894,1572,3891,169.222001330329
Egypt,508,5879,31,5,2,Sometimes,i`am not considering this option,Plastic,Coal,1738,4866,790,962,161.240693315289
Egypt,46,3678,55,6,2,Sometimes,i`am not considering this option,Plastic,Coal,1565,1370,444,2037,41.8925692933607
Egypt,108,4139,47,7,1,Sometimes,i`am not considering this option,Plastic,Coal,1714,2853,384,3214,65.974229294832
Egypt,281,6544,25,8,1,Sometimes,i`am not considering this option,Plastic,Coal,875,4751,777,2716,108.412221286581
Egypt,339,3061,77,9,1,Sometimes,i`am not considering this option,Plastic,Coal,1948,6143,2638,4264,132.132605326835
Egypt,395,5943,49,4,3,Sometimes,i`am not considering this option,Plastic,Coal,1955,6684,1602,4124,153.77382130239
Egypt,124,2045,68,4,0,Sometimes,i`am not considering this option,Plastic,Coal,2454,4247,2201,1704,79.377677317864
Egypt,191,2193,99,6,3,Sometimes,i`am not considering this option,Plastic,Coal,979,2870,2389,4894,71.7791493205281
Egypt,186,3759,5,7,3,Sometimes,i`am not considering this option,Plastic,Coal,1059,3753,881,3946,77.4861973096154
Egypt,112,3006,57,3,1,Sometimes,i`am not considering this option,Plastic,Coal,1227,2414,1140,3563,56.3063933069003
Egypt,594,1711,35,5,1,Sometimes,i`am not considering this option,Plastic,Coal,1825,5740,2775,1881,173.08043336924
Egypt,326,4014,94,7,3,Sometimes,i`am not considering this option,Plastic,Coal,1024,6765,337,4653,125.569761313826
Egypt,787,1134,32,7,3,Sometimes,i`am not considering this option,Plastic,Coal,1579,2343,141,814,186.624637394485
Egypt,303,2806,2,8,0,Sometimes,i`am not considering this option,Plastic,Coal,2389,1747,2715,746,100.451493331584
Egypt,592,1850,65,9,1,Sometimes,i`am not considering this option,Plastic,Coal,1608,4406,252,1589,163.114121365427
Egypt,768,6812,50,4,0,Sometimes,i`am not considering this option,Plastic,Coal,2969,5587,571,4916,236.1529573286
Egypt,674,4941,50,3,3,Sometimes,i`am not considering this option,Plastic,Coal,2219,1860,2293,4754,183.043125340214
Egypt,733,2594,76,4,0,Sometimes,i`am not considering this option,Plastic,Coal,1237,4078,1441,1223,188.229337369871
Egypt,608,6141,19,3,2,Sometimes,Always,Plastic,Coal,2965,4007,421,3420,197.461357322853
Egypt,698,6287,30,5,1,Sometimes,Always,Plastic,Coal,1444,1029,464,1797,182.048849329139
Egypt,515,2908,24,5,2,Sometimes,Always,Plastic,Coal,2881,5360,1908,2314,175.977685349242
Egypt,588,3144,13,6,1,Sometimes,Always,Plastic,Natural Gas,2084,3383,1088,4186,171.798405354472
Egypt,338,6071,85,7,0,Sometimes,Always,Plastic,Natural Gas,2016,5917,2645,3136,146.219413292893
Egypt,560,3921,63,8,2,Sometimes,Always,Plastic,Natural Gas,1459,5128,1521,138,171.015357339638
Egypt,250,5618,35,8,2,Sometimes,Always,Plastic,Natural Gas,2578,2980,187,3902,114.969661293099
Egypt,266,4448,25,6,3,Sometimes,Always,Plastic,Natural Gas,998,6004,402,3447,113.736521308243
Egypt,234,2418,84,4,2,Sometimes,Always,Plastic,Natural Gas,1813,5120,713,1718,106.309605323212
Egypt,751,1101,61,6,3,Sometimes,Always,Plastic,Natural Gas,2362,3115,1803,633,199.676065389254
Egypt,419,5748,58,4,3,Sometimes,Always,Plastic,Natural Gas,1341,6906,2607,4477,159.330241306197
Egypt,422,1928,39,8,0,Sometimes,Always,Plastic,Natural Gas,1634,5986,303,2857,144.446665350042
Japan,792,3297,20,4,1,Sometimes,Always,Plastic,Natural Gas,2656,5129,1022,3200,228.830634705211
Japan,588,4394,80,3,2,Sometimes,Always,Plastic,Natural Gas,1633,1550,419,3754,161.868802669107
Japan,638,6161,73,5,1,Sometimes,Always,Plastic,Natural Gas,1109,1194,2049,866,168.342922654966
Japan,350,5049,58,7,2,Sometimes,Always,Plastic,Natural Gas,934,2364,140,702,110.809226640649
Japan,104,5148,86,5,1,Sometimes,Always,Plastic,Natural Gas,1105,5463,2116,780,82.7363706137758
Japan,618,5852,97,6,2,Sometimes,Always,Plastic,Natural Gas,2323,5130,275,1731,199.320766654746
Japan,772,4347,8,7,0,Sometimes,Always,Plastic,Natural Gas,2943,6213,1508,348,235.610218692624
Japan,339,3358,51,7,2,Sometimes,Always,Plastic,Natural Gas,2996,2517,1085,4052,128.865106658751
Japan,378,5340,64,8,0,Sometimes,Always,Plastic,Natural Gas,1008,6078,1939,136,139.467482639689
Japan,674,5667,2,9,3,Sometimes,Always,Plastic,Natural Gas,2888,6442,199,2245,220.869822669156
Japan,269,2202,93,5,2,Sometimes,Always,Plastic,Natural Gas,1518,3804,2992,3465,103.97481466167
Japan,508,3653,10,4,0,Sometimes,Always,Plastic,Natural Gas,2169,1747,322,4330,148.856634674646
Japan,340,5164,34,7,1,Sometimes,Always,Plastic,Natural Gas,2995,2077,1830,4723,132.119886640143
Japan,768,3703,38,8,1,Sometimes,Always,Plastic,Natural Gas,2122,4132,888,2743,214.044838697205
Japan,678,3665,7,7,0,Sometimes,Always,Plastic,Natural Gas,1426,3061,2962,4846,183.145194691168
United States,550,3524,59,6,0,Always,Sometimes,Paper,Natural Gas,2661,4663,2930,3580,174.525720009932
United States,374,2391,78,5,2,Always,Sometimes,Paper,Charcoal,1213,1980,1977,2504,104.621088004114
United States,208,1305,5,4,2,Always,Sometimes,Paper,Charcoal,2196,6826,1404,4819,104.887076005384
United States,66,6141,83,3,0,Always,Sometimes,Paper,Charcoal,2039,3962,1503,2545,74.5297319326497
United States,393,4243,66,8,3,Always,Sometimes,Paper,Charcoal,2305,5366,1418,2382,144.298391986469
United States,137,2763,14,2,3,Always,Sometimes,Paper,Charcoal,2567,6351,964,305,94.3197159817828
United States,521,5496,23,9,2,Always,Sometimes,Paper,Charcoal,2604,1234,1047,416,151.433567988099
United States,172,1224,61,9,0,Always,Sometimes,Paper,Charcoal,1253,4793,2422,337,75.5204679988252
United States,752,1471,52,4,0,Always,Sometimes,Glass,Charcoal,1305,6731,2146,4006,206.170824052505
United States,362,3305,11,2,2,Always,Sometimes,Glass,Charcoal,1180,5989,1390,2437,125.814059997683
United States,54,1724,75,4,2,Always,Sometimes,Glass,Charcoal,2859,4038,1170,1911,68.5897799808645
United States,633,3811,68,5,2,Always,Sometimes,Glass,Charcoal,1502,2121,2565,624,164.611960014128
United States,351,2273,70,6,2,Always,Sometimes,Glass,Charcoal,1765,2629,1301,3433,110.362444003816
United States,163,2908,93,7,0,Always,Sometimes,Glass,Charcoal,2774,1203,2193,4573,79.4046919770277
United States,26,1002,49,2,3,Always,Sometimes,Glass,Charcoal,2699,4576,1402,1327,61.0603879879911
United States,587,1809,52,4,0,Always,Sometimes,Glass,Charcoal,2123,3862,1951,2489,166.290844032888
United States,202,4915,43,3,2,Always,Sometimes,Glass,Charcoal,2592,1239,360,2083,88.0017399622166
United States,182,2497,67,3,0,Always,Sometimes,Glass,Charcoal,2147,3597,103,1823,85.6191319851885
United States,300,2543,21,5,2,Always,Sometimes,Glass,Charcoal,2655,2206,1104,2060,106.172375999459
United States,741,6938,61,5,3,Always,Sometimes,Glass,Charcoal,1345,5901,1847,236,214.352967990559
United States,402,2108,46,5,1,Always,Sometimes,Glass,Charcoal,1304,2462,2590,4555,114.378660012249
United States,487,6549,22,6,1,Always,Sometimes,Glass,Charcoal,2688,3940,2510,1611,165.97993997321
United States,552,4328,30,2,3,Always,Sometimes,Glass,Charcoal,1616,5441,1951,1271,168.760244003332
